airCanada,honolulu,usa,vancouver,canada,interN,2,0,"3543,54"
airCanada,honolulu,usa,vancouver,canada,interN,2,20,"3543,54"
airCanada,houston,usa,calgary,canada,interN,1,20,"8338,61"
airCanada,houston,usa,calgary,canada,interN,4,50,"6638,81"
airCanada,houston,usa,cancun,mexico,interN,2,23,"14266,20"
airCanada,houston,usa,cancun,mexico,interN,2,20,"14266,20"
interjet,houston,usa,cdmx,mexico,interN,2,20,4604
airCanada,houston,usa,edmonton,canada,interN,2,0,"8324,41"
airCanada,houston,usa,edmonton,canada,interN,2,10,"6258,61"
vivaAerobus,houston,usa,guadalajara,mexico,interN,2,35,2462
vivaAerobus,houston,usa,monterrey,mexico,interN,1,20,7324
airCanada,houston,usa,montreal,canada,interN,2,23,"8345,01"
airCanada,houston,usa,montreal,canada,interN,2,35,"8559,89"
aeroMx,huatulco,mexico,cdmx,mexico,nacional,1,20,3641
interjet,huatulco,mexico,cdmx,mexico,nacional,2,5,2495
vivaAerobus,huatulco,mexico,cdmx,mexico,nacional,1,10,981
vivaAerobus,huatulco,mexico,monterrey,mexico,nacional,1,55,458
airCanada,huatulco,mexico,toronto,canada,interN,1,50,"10768,68"
airCanada,huatulco,mexico,toronto,canada,interN,2,0,"10768,68"
airCanada,ilesMadeleine,canada,montreal,canada,nacional,2,13,"8382,68"
airCanada,ilesMadeleine,canada,montreal,canada,nacional,2,35,"7834,99"
airCanada,ilesMadeleine,canada,quebec,canada,nacional,2,23,"8383,23"
airCanada,ilesMadeleine,canada,quebec,canada,nacional,1,55,"7781,50"
airCanada,kahului,usa,calgary,canada,interN,4,56,"8383,83"
airCanada,kahului,usa,calgary,canada,interN,2,20,"7062,08"
hawaiian,kahului,usa,hilo,usa,nacional,0,41,"2095,02"
hawaiian,kahului,usa,honolulu,usa,nacional,0,37,"3457,5966"
hawaiian,kahului,usa,kailuaKona,usa,nacional,0,34,"2298,42"
hawaiian,kahului,usa,lihue,usa,nacional,0,49,"2481,0732"
hawaiian,kahului,usa,oakland,usa,nacional,4,50,"4033,422"
hawaiian,kahului,usa,portland,usa,nacional,14,47,"20049,5448"
hawaiian,kahului,usa,sanFrancisco,usa,nacional,4,55,"3830,022"
hawaiian,kahului,usa,sanJose,usa,nacional,4,55,"3830,022"
hawaiian,kahului,usa,seattle,usa,nacional,5,30,"4643,622"
hawaiian,kailuaKona,usa,haneda,japon,interC,12,5,"15052,2102"
hawaiian,kailuaKona,usa,honolulu,usa,nacional,0,45,"2643,5898"
hawaiian,kailuaKona,usa,kahului,usa,nacional,0,34,"2298,42"
hawaiian,kailuaKona,usa,lihue,usa,nacional,0,56,"2541,8898"
hawaiian,kailuaKona,usa,losAngeles,usa,nacional,5,15,"4033,422"
hawaiian,kailuaKona,usa,narita,japon,interC,10,0,"9974,736"
airCanada,kamloops,canada,calgary,canada,nacional,2,8,"7643,78"
airCanada,kamloops,canada,calgary,canada,nacional,2,13,"6276,48"
airCanada,kamloops,canada,toronto,canada,nacional,3,7,"9643,39"
airCanada,kamloops,canada,toronto,canada,nacional,1,50,"7790,73"
airCanada,kamloops,canada,vancouver,canada,nacional,3,7,"11173,72"
airCanada,kamloops,canada,vancouver,canada,nacional,2,10,"7875,52"
airCanada,kelowna,canada,calgary,canada,nacional,2,8,"7853,18"
airCanada,kelowna,canada,calgary,canada,nacional,2,8,"6321,74"
airCanada,kelowna,canada,edmonton,canada,nacional,1,45,"7753,22"
airCanada,kelowna,canada,edmonton,canada,nacional,1,20,"7624,86"
airCanada,kelowna,canada,edmonton,canada,nacional,1,50,"6265,31"
airCanada,kelowna,canada,edmonton,canada,nacional,0,56,"6261,40"
airCanada,kelowna,canada,toronto,canada,nacional,2,13,"9580,56"
airCanada,kelowna,canada,toronto,canada,nacional,2,23,"7643,73"
airCanada,kelowna,canada,vancouver,canada,nacional,3,1,"11526,62"
airCanada,kelowna,canada,vancouver,canada,nacional,0,53,"7591,98"
airCanada,kingston,canada,toronto,canada,nacional,0,59,"13331,97"
airCanada,kingston,canada,toronto,canada,nacional,3,7,"9516,61"
aeroMx,laPaz,mexico,cdmx,mexico,nacional,2,20,2974
interjet,laPaz,mexico,cdmx,mexico,nacional,1,40,2679
vivaAerobus,laPaz,mexico,guadalajara,mexico,nacional,1,40,1052
vivaAerobus,laPaz,mexico,monterrey,mexico,nacional,1,55,1692
airCanada,lasVegas,usa,calgary,canada,interN,4,53,"8455,01"
airCanada,lasVegas,usa,calgary,canada,interN,1,47,"6644,68"
airCanada,lasVegas,usa,cancun,mexico,interN,1,55,"9050,60"
airCanada,lasVegas,usa,cancun,mexico,interN,1,50,"9050,60"
airCanada,lasVegas,usa,cdmx,mexico,interN,1,50,"23991,76"
airCanada,lasVegas,usa,cdmx,mexico,interN,2,0,"23991,76"
interjet,lasVegas,usa,cdmx,mexico,interN,4,0,4270
vivaAerobus,lasVegas,usa,cdmx,mexico,interN,3,45,3541
airCanada,lasVegas,usa,edmonton,canada,interN,1,50,"8432,53"
airCanada,lasVegas,usa,edmonton,canada,interN,5,53,"6263,56"
aeroMx,lasVegas,usa,monterrey,mexico,interN,3,20,7894
airCanada,lasVegas,usa,montreal,canada,interN,1,47,"8435,39"
airCanada,lasVegas,usa,montreal,canada,interN,2,8,"8536,14"
airCanada,lasVegas,usa,vancouver,canada,interN,1,44,"8435,28"
airCanada,lasVegas,usa,vancouver,canada,interN,1,44,"8468,96"
airCanada,lauderdale,usa,montreal,canada,interN,3,7,"12648,00"
airCanada,lauderdale,usa,montreal,canada,interN,4,56,"3006,64"
airCanada,lauderdale,usa,ottawa,canada,interN,3,4,"2807,22"
airCanada,lauderdale,usa,ottawa,canada,interN,2,13,"2807,22"
airCanada,lauderdale,usa,toronto,canada,interN,2,13,"2577,12"
airCanada,lauderdale,usa,toronto,canada,interN,2,8,"2577,12"
vivaAerobus,leon,mexico,cancun,mexico,nacional,2,35,1199
vivaAerobus,leon,mexico,monterrey,mexico,nacional,1,15,1122
vivaAerobus,leon,mexico,tijuana,mexico,nacional,2,40,1951
airCanada,lethbridge,canada,calgary,canada,nacional,2,13,"7488,83"
airCanada,lethbridge,canada,calgary,canada,nacional,3,4,"6298,90"
hawaiian,lihue,usa,honolulu,usa,nacional,0,40,"1626,7932"
hawaiian,lihue,usa,kahului,usa,nacional,0,49,"2481,0732"
hawaiian,lihue,usa,kailuaKona,usa,nacional,0,56,"2541,8898"
airCanada,london,canada,montreal,canada,nacional,0,53,"13360,66"
airCanada,london,canada,montreal,canada,nacional,3,7,"13306,87"
airCanada,london,canada,montreal,canada,nacional,3,4,"8496,91"
airCanada,london,canada,montreal,canada,nacional,2,13,"8496,91"
airCanada,london,canada,ottawa,canada,nacional,1,20,"13387,29"
airCanada,london,canada,ottawa,canada,nacional,3,4,"13284,30"
airCanada,london,canada,ottawa,canada,nacional,2,10,"13276,87"
airCanada,london,canada,ottawa,canada,nacional,1,47,"13204,90"
airCanada,london,canada,stJohn,canada,nacional,0,59,"14813,87"
airCanada,london,canada,stJohn,canada,nacional,1,45,"13413,13"
airCanada,london,canada,toronto,canada,nacional,0,56,"13332,60"
airCanada,london,canada,toronto,canada,nacional,2,0,"9451,53"
airCanada,losAngeles,usa,calgary,canada,interN,1,55,"3482,18"
airCanada,losAngeles,usa,calgary,canada,interN,1,50,"3482,18"
interjet,losAngeles,usa,cdmx,mexico,interN,4,15,5177
vivaAerobus,losAngeles,usa,guadalajara,mexico,interN,3,20,2018
airCanada,losAngeles,usa,haneda,japon,interC,20,44,"20969,78"
airCanada,losAngeles,usa,haneda,japon,interC,19,20,"20969,78"
hawaiian,losAngeles,usa,kailuaKona,usa,nacional,5,15,"4033,422"
vivaAerobus,losAngeles,usa,monterrey,mexico,interN,3,10,8531
aeroMx,losAngeles,usa,monterrey,mexico,interN,3,35,4289
airCanada,losAngeles,usa,montreal,canada,interN,2,8,"4249,18"
airCanada,losAngeles,usa,montreal,canada,interN,1,44,"4249,18"
interjet,losAngeles,usa,toluca,mexico,interN,4,15,5855
airCanada,losAngeles,usa,toronto,canada,interN,4,47,"3175,38"
airCanada,losAngeles,usa,toronto,canada,interN,1,44,"3175,38"
airCanada,losAngeles,usa,vancouver,canada,interN,4,53,"2270,32"
airCanada,losAngeles,usa,vancouver,canada,interN,4,50,"2270,32"
airCanada,losCabos,mexico,calgary,canada,interN,2,10,"5507,06"
airCanada,losCabos,mexico,calgary,canada,interN,3,7,"5507,06"
aeroMx,losCabos,mexico,cdmx,mexico,nacional,2,25,2945
interjet,losCabos,mexico,cdmx,mexico,nacional,2,5,2206
vivaAerobus,losCabos,mexico,cdmx,mexico,nacional,2,5,1602
vivaAerobus,losCabos,mexico,guadalajara,mexico,nacional,1,30,1165
vivaAerobus,losCabos,mexico,monterrey,mexico,nacional,1,50,4096
airCanada,losCabos,mexico,montreal,canada,interN,2,10,"4617,34"
airCanada,losCabos,mexico,montreal,canada,interN,4,53,"4617,34"
airCanada,losCabos,mexico,nanaimo,canada,interN,2,23,"5215,60"
airCanada,losCabos,mexico,nanaimo,canada,interN,2,8,"5215,60"
aeroMx,losCabos,mexico,tijuana,mexico,nacional,2,15,2597
interjet,losCabos,mexico,toluca,mexico,nacional,1,0,4850
airCanada,losCabos,mexico,toronto,canada,interN,2,13,"5215,60"
airCanada,losCabos,mexico,toronto,canada,interN,2,10,"5215,60"
airCanada,losCabos,mexico,vancouver,canada,interN,1,50,"5169,58"
airCanada,losCabos,mexico,vancouver,canada,interN,2,0,"5169,58"
aeroMx,losMochis,mexico,cdmx,mexico,nacional,2,15,4017
aeroMx,manzanillo,mexico,cdmx,mexico,nacional,1,24,2807
aeroMx,matamoros,mexico,cdmx,mexico,nacional,1,40,3178
interjet,mazatlan,mexico,cdmx,mexico,nacional,1,35,3057
aeroMx,mazatlan,mexico,cdmx,mexico,nacional,1,50,2916
vivaAerobus,mazatlan,mexico,cdmx,mexico,nacional,1,40,1309
vivaAerobus,mazatlan,mexico,monterrey,mexico,nacional,1,25,5042
airCanada,medicineHat,canada,calgary,canada,nacional,3,4,"7383,20"
airCanada,medicineHat,canada,calgary,canada,nacional,1,44,"6265,49"
aeroMx,merida,mexico,cdmx,mexico,nacional,2,1,3180
interjet,merida,mexico,cdmx,mexico,nacional,1,55,2341
vivaAerobus,merida,mexico,cdmx,mexico,nacional,1,45,1607
vivaAerobus,merida,mexico,guadalajara,mexico,nacional,2,15,1201
vivaAerobus,merida,mexico,monterrey,mexico,nacional,2,5,4631
aeroMx,merida,mexico,monterrey,mexico,nacional,2,2,2016
vivaAerobus,merida,mexico,tuxtlaG,mexico,nacional,1,10,1256
vivaAerobus,merida,mexico,villahermosa,mexico,nacional,1,10,1008
aeroMx,mexicali,mexico,cdmx,mexico,nacional,3,40,5111
vivaAerobus,mexicali,mexico,guadalajara,mexico,nacional,2,50,1101
vivaAerobus,mexicali,mexico,monterrey,mexico,nacional,2,35,3976
interjet,miami,usa,cdmx,mexico,interN,3,40,4099
airCanada,miami,usa,montreal,canada,interN,1,44,"8712,48"
airCanada,miami,usa,montreal,canada,interN,3,7,"8212,53"
airCanada,miami,usa,toronto,canada,interN,2,10,"2699,84"
airCanada,miami,usa,toronto,canada,interN,3,7,"2699,84"
aeroMx,minatitlan,mexico,cdmx,mexico,nacional,1,25,2986
airCanada,moncton,canada,haneda,japon,interC,21,44,"19788,60"
airCanada,moncton,canada,haneda,japon,interC,22,47,"19788,60"
airCanada,moncton,canada,montreal,canada,nacional,2,20,"13571,78"
airCanada,moncton,canada,montreal,canada,nacional,0,59,"8702,24"
airCanada,moncton,canada,ottawa,canada,nacional,2,35,"13596,21"
airCanada,moncton,canada,ottawa,canada,nacional,2,20,"13265,96"
vivaAerobus,monterrey,mexico,acapulco,mexico,nacional,1,45,1775
aeroMx,monterrey,mexico,aguascalientes,mexico,nacional,1,40,2589
aeroMx,monterrey,mexico,atlanta,usa,interN,2,40,5431
aeroMx,monterrey,mexico,bajio,mexico,nacional,1,20,1470
interjet,monterrey,mexico,cancun,mexico,nacional,5,20,4950
aeroMx,monterrey,mexico,cancun,mexico,nacional,2,25,1841
vivaAerobus,monterrey,mexico,cancun,mexico,nacional,2,15,1055
vivaAerobus,monterrey,mexico,cdJuarez,mexico,nacional,1,45,1072
aeroMx,monterrey,mexico,cdJuarez,mexico,nacional,1,50,800
aeroMx,monterrey,mexico,cdmx,mexico,nacional,1,35,2487
interjet,monterrey,mexico,cdmx,mexico,nacional,1,25,1442
vivaAerobus,monterrey,mexico,cdmx,mexico,nacional,1,35,1117
vivaAerobus,monterrey,mexico,cdObregon,mexico,nacional,1,45,1083
aeroMx,monterrey,mexico,chihuahua,mexico,nacional,1,30,1760
vivaAerobus,monterrey,mexico,chihuahua,mexico,nacional,1,25,1099
aeroMx,monterrey,mexico,culiacan,mexico,nacional,2,6,3601
vivaAerobus,monterrey,mexico,culiacan,mexico,nacional,1,35,1051
aeroMx,monterrey,mexico,detroit,usa,interN,3,34,5517
vivaAerobus,monterrey,mexico,durango,mexico,nacional,1,25,458
interjet,monterrey,mexico,guadalajara,mexico,nacional,1,15,3627
aeroMx,monterrey,mexico,guadalajara,mexico,nacional,1,35,2973
vivaAerobus,monterrey,mexico,guadalajara,mexico,nacional,1,25,1036
aeroMx,monterrey,mexico,hermosillo,mexico,nacional,2,10,4173
vivaAerobus,monterrey,mexico,hermosillo,mexico,nacional,2,5,977
vivaAerobus,monterrey,mexico,houston,usa,interN,1,20,7324
vivaAerobus,monterrey,mexico,huatulco,mexico,nacional,1,55,458
vivaAerobus,monterrey,mexico,laPaz,mexico,nacional,1,55,1692
aeroMx,monterrey,mexico,lasVegas,usa,interN,3,20,7894
vivaAerobus,monterrey,mexico,leon,mexico,nacional,1,15,1122
vivaAerobus,monterrey,mexico,losAngeles,usa,interN,3,10,8531
aeroMx,monterrey,mexico,losAngeles,usa,interN,3,35,4289
vivaAerobus,monterrey,mexico,losCabos,mexico,nacional,1,50,4096
vivaAerobus,monterrey,mexico,mazatlan,mexico,nacional,1,25,5042
vivaAerobus,monterrey,mexico,merida,mexico,nacional,2,5,4631
aeroMx,monterrey,mexico,merida,mexico,nacional,2,2,2016
vivaAerobus,monterrey,mexico,mexicali,mexico,nacional,2,35,3976
vivaAerobus,monterrey,mexico,morelia,mexico,nacional,1,25,3036
aeroMx,monterrey,mexico,nuevaYork,usa,interN,4,8,10074
vivaAerobus,monterrey,mexico,oaxaca,mexico,nacional,1,55,1726
vivaAerobus,monterrey,mexico,ptoVallarta,mexico,nacional,1,30,4528
aeroMx,monterrey,mexico,puebla,mexico,nacional,1,35,1999
vivaAerobus,monterrey,mexico,puebla,mexico,nacional,1,30,968
aeroMx,monterrey,mexico,queretaro,mexico,nacional,1,25,2062
vivaAerobus,monterrey,mexico,queretaro,mexico,nacional,1,20,1422
aeroMx,monterrey,mexico,sLPotosi,mexico,nacional,2,20,3032
vivaAerobus,monterrey,mexico,tampico,mexico,nacional,1,10,1382
vivaAerobus,monterrey,mexico,tijuana,mexico,nacional,2,45,3452
aeroMx,monterrey,mexico,tijuana,mexico,nacional,3,19,1147
interjet,monterrey,mexico,toluca,mexico,nacional,1,25,4329
vivaAerobus,monterrey,mexico,toluca,mexico,nacional,1,20,2594
vivaAerobus,monterrey,mexico,tuxtlaG,mexico,nacional,2,5,4286
vivaAerobus,monterrey,mexico,veracruz,mexico,nacional,1,35,1344
vivaAerobus,monterrey,mexico,villahermosa,mexico,nacional,2,0,3932
vivaAerobus,monterrey,mexico,zihuatanejo,mexico,nacional,1,40,1048
airCanada,montJoli,canada,montreal,canada,nacional,0,56,"9082,75"
airCanada,montJoli,canada,montreal,canada,nacional,2,0,"7818,84"
airCanada,montJoli,canada,montreal,canada,nacional,0,53,"7729,99"
airCanada,montreal,canada,bagotville,canada,nacional,2,10,"8351,83"
airCanada,montreal,canada,bagotville,canada,nacional,0,65,"7819,60"
airCanada,montreal,canada,baieComeau,canada,nacional,2,23,"9088,56"
airCanada,montreal,canada,baieComeau,canada,nacional,0,53,"8272,43"
airCanada,montreal,canada,baltimore,usa,interN,3,7,"9089,59"
airCanada,montreal,canada,baltimore,usa,interN,3,1,"8486,05"
airCanada,montreal,canada,bathurst,canada,nacional,3,7,"9707,01"
airCanada,montreal,canada,bathurst,canada,nacional,2,10,"8192,24"
airCanada,montreal,canada,boston,usa,interN,4,53,"8244,00"
airCanada,montreal,canada,boston,usa,interN,2,20,"2500,42"
airCanada,montreal,canada,calgary,canada,nacional,0,56,"9752,59"
airCanada,montreal,canada,calgary,canada,nacional,3,4,"9750,49"
airCanada,montreal,canada,calgary,canada,nacional,2,0,"6271,25"
airCanada,montreal,canada,calgary,canada,nacional,1,50,"6271,18"
airCanada,montreal,canada,cancun,mexico,interN,3,4,"5338,32"
airCanada,montreal,canada,cancun,mexico,interN,4,47,"5338,32"
airCanada,montreal,canada,cdmx,mexico,interN,1,55,"9115,44"
airCanada,montreal,canada,cdmx,mexico,interN,2,56,"8613,05"
airCanada,montreal,canada,charlottetown,canada,nacional,1,45,"9802,37"
airCanada,montreal,canada,charlottetown,canada,nacional,1,20,"8111,25"
airCanada,montreal,canada,chicago,usa,interN,4,50,"3037,32"
airCanada,montreal,canada,chicago,usa,interN,3,7,"3037,32"
airCanada,montreal,canada,cmdx,mexico,interN,2,13,"3865,68"
airCanada,montreal,canada,cmdx,mexico,interN,3,7,"3865,68"
airCanada,montreal,canada,cozumel,mexico,interN,1,45,"9145,89"
airCanada,montreal,canada,cozumel,mexico,interN,1,50,"8519,47"
airCanada,montreal,canada,dallas,usa,interN,2,13,"9146,70"
airCanada,montreal,canada,dallas,usa,interN,2,23,"8603,94"
airCanada,montreal,canada,denver,usa,interN,1,50,"9147,41"
airCanada,montreal,canada,denver,usa,interN,3,7,"8581,61"
airCanada,montreal,canada,durham,canada,nacional,3,4,"9148,15"
airCanada,montreal,canada,durham,canada,nacional,1,50,"13437,01"
airCanada,montreal,canada,edmonton,canada,nacional,1,45,"9142,53"
airCanada,montreal,canada,edmonton,canada,nacional,2,8,"9142,53"
airCanada,montreal,canada,edmonton,canada,nacional,2,0,"7631,63"
airCanada,montreal,canada,edmonton,canada,nacional,2,23,"6949,67"
airCanada,montreal,canada,fredericton,canada,nacional,1,55,"9147,41"
airCanada,montreal,canada,fredericton,canada,nacional,2,10,"7946,66"
airCanada,montreal,canada,halifax,canada,nacional,1,50,"9148,99"
airCanada,montreal,canada,halifax,canada,nacional,3,4,"7662,92"
airCanada,montreal,canada,haneda,japon,interC,27,10,"11060,14"
airCanada,montreal,canada,haneda,japon,interC,19,0,"11060,14"
airCanada,montreal,canada,hartford,canada,nacional,2,20,"9145,89"
airCanada,montreal,canada,hartford,canada,nacional,1,20,"7753,15"
airCanada,montreal,canada,houston,usa,interN,2,23,"9147,74"
airCanada,montreal,canada,houston,usa,interN,2,35,"8559,89"
airCanada,montreal,canada,ilesMadeleine,canada,nacional,2,13,"9148,53"
airCanada,montreal,canada,ilesMadeleine,canada,nacional,2,35,"7834,99"
airCanada,montreal,canada,lasVegas,usa,interN,1,47,"9150,29"
airCanada,montreal,canada,lasVegas,usa,interN,2,8,"8536,14"
airCanada,montreal,canada,lauderdale,usa,interN,3,7,"12648,00"
airCanada,montreal,canada,lauderdale,usa,interN,4,56,"3006,64"
airCanada,montreal,canada,london,canada,nacional,3,4,"9154,67"
airCanada,montreal,canada,london,canada,nacional,2,13,"9154,67"
airCanada,montreal,canada,london,canada,nacional,0,53,"13360,66"
airCanada,montreal,canada,london,canada,nacional,3,7,"13306,87"
airCanada,montreal,canada,losAngeles,usa,interN,1,44,"4249,18"
airCanada,montreal,canada,losAngeles,usa,interN,2,8,"4249,18"
airCanada,montreal,canada,losCabos,mexico,interN,4,53,"4617,34"
airCanada,montreal,canada,losCabos,mexico,interN,2,10,"4617,34"
airCanada,montreal,canada,miami,usa,interN,1,44,"9169,00"
airCanada,montreal,canada,miami,usa,interN,3,7,"8212,53"
airCanada,montreal,canada,moncton,canada,nacional,0,59,"9170,30"
airCanada,montreal,canada,moncton,canada,nacional,2,20,"13571,78"
airCanada,montreal,canada,montJoli,canada,nacional,0,56,"9164,28"
airCanada,montreal,canada,montJoli,canada,nacional,2,0,"7818,84"
airCanada,montreal,canada,montJoli,canada,nacional,0,53,"7729,99"
airCanada,montreal,canada,nagoya,japon,interC,18,10,"12701,52"
airCanada,montreal,canada,nagoya,japon,interC,20,50,"12701,52"
airCanada,montreal,canada,narita,japon,interC,21,47,"9158,37"
airCanada,montreal,canada,narita,japon,interC,24,47,"9158,37"
airCanada,montreal,canada,narita,japon,interC,28,13,"11014,12"
airCanada,montreal,canada,narita,japon,interC,22,44,"11014,12"
airCanada,montreal,canada,nuevaYork,usa,interN,1,20,"6851,00"
airCanada,montreal,canada,nuevaYork,usa,interN,4,62,"2116,92"
airCanada,montreal,canada,orlando,usa,interN,2,20,"12071,00"
airCanada,montreal,canada,orlando,usa,interN,2,8,"2807,22"
airCanada,montreal,canada,osaka,japon,interC,29,13,"16183,70"
airCanada,montreal,canada,osaka,japon,interC,23,35,"16183,70"
airCanada,montreal,canada,ottawa,canada,nacional,2,8,"9151,42"
airCanada,montreal,canada,ottawa,canada,nacional,2,13,"9151,42"
airCanada,montreal,canada,ottawa,canada,nacional,2,0,"13251,77"
airCanada,montreal,canada,ottawa,canada,nacional,1,50,"13234,92"
airCanada,montreal,canada,philadelphia,usa,interN,1,50,"9139,92"
airCanada,montreal,canada,philadelphia,usa,interN,3,7,"7943,49"
airCanada,montreal,canada,phoenix,usa,interN,2,10,"9141,61"
airCanada,montreal,canada,phoenix,usa,interN,3,4,"7917,49"
airCanada,montreal,canada,pittsburgh,usa,interN,3,7,"8017,96"
airCanada,montreal,canada,pittsburgh,usa,interN,3,1,"7892,18"
airCanada,montreal,canada,ptoVallarta,mexico,interN,4,53,"4065,10"
airCanada,montreal,canada,ptoVallarta,mexico,interN,2,13,"4065,10"
airCanada,montreal,canada,quebec,canada,nacional,2,10,"9161,14"
airCanada,montreal,canada,quebec,canada,nacional,2,8,"9161,14"
airCanada,montreal,canada,quebec,canada,nacional,1,20,"9161,14"
airCanada,montreal,canada,quebec,canada,nacional,2,20,"9161,14"
airCanada,montreal,canada,raleigh,usa,interN,3,7,"9161,14"
airCanada,montreal,canada,raleigh,usa,interN,2,13,"9161,14"
airCanada,montreal,canada,rouynNoranda,canada,nacional,0,53,"9161,14"
airCanada,montreal,canada,rouynNoranda,canada,nacional,0,59,"9161,14"
airCanada,montreal,canada,rouynNoranda,canada,nacional,1,50,"9161,14"
airCanada,montreal,canada,sanFrancisco,usa,interN,1,55,"5154,24"
airCanada,montreal,canada,sanFrancisco,usa,interN,1,50,"5154,24"
airCanada,montreal,canada,septIles,canada,nacional,2,0,"9172,70"
airCanada,montreal,canada,septIles,canada,nacional,2,35,"9172,70"
airCanada,montreal,canada,stJohn,canada,nacional,1,47,"9172,70"
airCanada,montreal,canada,stJohn,canada,nacional,0,56,"9172,70"
airCanada,montreal,canada,stJohn,canada,nacional,0,53,"14870,55"
airCanada,montreal,canada,stJohn,canada,nacional,2,10,"14417,20"
airCanada,montreal,canada,tampa,usa,interN,2,23,"9156,78"
airCanada,montreal,canada,tampa,usa,interN,1,45,"7708,78"
airCanada,montreal,canada,toronto,canada,nacional,2,0,"9158,89"
airCanada,montreal,canada,toronto,canada,nacional,1,20,"9385,37"
airCanada,montreal,canada,valdOr,canada,nacional,2,13,"9158,56"
airCanada,montreal,canada,valdOr,canada,nacional,3,4,"9158,56"
airCanada,montreal,canada,victoria,canada,nacional,1,50,"9158,56"
airCanada,montreal,canada,victoria,canada,nacional,2,10,"9158,56"
airCanada,montreal,canada,victoria,canada,nacional,2,35,"12312,75"
airCanada,montreal,canada,victoria,canada,nacional,1,50,"11962,55"
airCanada,montreal,canada,washDC,usa,interN,4,56,"11765,78"
airCanada,montreal,canada,washDC,usa,interN,2,35,"11765,78"
airCanada,montreal,canada,westPalmBeach,usa,interN,2,8,"7731,62"
airCanada,montreal,canada,westPalmBeach,usa,interN,1,50,"13167,85"
airCanada,montreal,canada,windsor,usa,interN,4,59,"9138,12"
airCanada,montreal,canada,windsor,usa,interN,2,23,"9138,12"
airCanada,montreal,canada,winnipeg,canada,nacional,1,44,"9138,12"
airCanada,montreal,canada,winnipeg,canada,nacional,2,8,"9138,12"
airCanada,montreal,canada,winnipeg,canada,nacional,0,59,"13144,78"
airCanada,montreal,canada,winnipeg,canada,nacional,1,55,"12561,26"
airCanada,montreal,canada,zihuatanejo,mexico,interN,1,20,"15232,62"
airCanada,montreal,canada,zihuatanejo,mexico,interN,2,35,"15232,62"
interjet,montreal ,canada,cdmx,mexico,interN,7,0,5280
aeroMx,morelia,mexico,cdmx,mexico,nacional,0,56,5759
vivaAerobus,morelia,mexico,monterrey,mexico,nacional,1,25,3036
vivaAerobus,morelia,mexico,tijuana,mexico,nacional,3,30,7500
airCanada,nagoya,japon,montreal,canada,interC,20,50,"12701,52"
airCanada,nagoya,japon,montreal,canada,interC,18,10,"12701,52"
airCanada,nagoya,japon,toronto,canada,interC,26,50,"11827,14"
airCanada,nagoya,japon,toronto,canada,interC,25,47,"11827,14"
airCanada,nagoya,japon,vancouver,canada,interC,25,50,"15738,84"
airCanada,nagoya,japon,vancouver,canada,interC,26,0,"15738,84"
airCanada,nanaimo,canada,calgary,canada,nacional,2,20,"7643,73"
airCanada,nanaimo,canada,calgary,canada,nacional,2,13,"6313,43"
airCanada,nanaimo,canada,losCabos,mexico,interN,2,8,"5215,60"
airCanada,nanaimo,canada,losCabos,mexico,interN,2,23,"5215,60"
airCanada,nanaimo,canada,toronto,canada,nacional,0,53,"9318,15"
airCanada,nanaimo,canada,toronto,canada,nacional,1,50,"7591,98"
airCanada,nanaimo,canada,vancouver,canada,nacional,2,13,"11555,54"
airCanada,nanaimo,canada,vancouver,canada,nacional,1,45,"7624,86"
airCanada,narita,japon,calgary,canada,interC,22,10,"41970,24"
airCanada,narita,japon,calgary,canada,interC,19,1,"14557,66"
airCanada,narita,japon,calgary,canada,interC,20,13,"14557,66"
airCanada,narita,japon,calgary,canada,interC,18,47,"4985,50"
aeroMx,narita,japon,cdmx,mexico,interC,15,15,37605
airCanada,narita,japon,detroit,usa,interC,29,1,"33349,16"
airCanada,narita,japon,detroit,usa,interC,18,4,"33349,16"
hawaiian,narita,japon,kailuaKona,usa,interC,10,0,"9974,736"
airCanada,narita,japon,montreal,canada,interC,24,47,"8926,91"
airCanada,narita,japon,montreal,canada,interC,21,47,"8926,91"
airCanada,narita,japon,montreal,canada,interC,22,44,"11014,12"
airCanada,narita,japon,montreal,canada,interC,28,13,"11014,12"
airCanada,narita,japon,phoenix,usa,interC,28,20,"16060,98"
airCanada,narita,japon,phoenix,usa,interC,27,23,"16060,98"
airCanada,narita,japon,vancouver,canada,interC,17,7,"28953,94"
airCanada,narita,japon,vancouver,canada,interC,24,20,"8866,04"
airCanada,narita,japon,vancouver,canada,interC,24,45,"11949,86"
airCanada,narita,japon,vancouver,canada,interC,23,55,"11949,86"
airCanada,narita,japon,victoria,canada,interC,21,50,"14787,76"
airCanada,narita,japon,victoria,canada,interC,22,47,"14787,76"
airCanada,newark,usa,cancun,mexico,interN,2,20,"9480,12"
airCanada,newark,usa,cancun,mexico,interN,2,13,"9480,12"
vivaAerobus,newark,usa,cancun,mexico,interN,3,25,2580
airCanada,newark,usa,toronto,canada,interN,2,10,"4494,62"
airCanada,newark,usa,toronto,canada,interN,2,13,"4494,62"
airCanada,northBay,canada,toronto,canada,nacional,2,13,"13619,72"
airCanada,northBay,canada,toronto,canada,nacional,2,10,"9249,90"
airCanada,nuevaYork,usa,calgary,canada,interN,1,45,"8850,96"
airCanada,nuevaYork,usa,calgary,canada,interN,1,20,"6710,05"
